"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"1559239_s_at"	5.54044575257692e-12	3.41496153382427e-14	13.8446138169381	22.4508050385758	1.56911764705883	"ACAT1"	"acetyl-CoA acetyltransferase 1"
"229453_at"	5.57623768557662e-12	3.44722146817539e-14	13.8394008457853	22.4414702402385	1.58041176470588	"PDIA3"	"protein disulfide isomerase family A member 3"
"208894_at"	5.65107777160298e-12	3.50382325482105e-14	-13.8303746864293	22.4253005339878	-3.001	"HLA-DRA"	"major histocompatibility complex, class II, DR alpha"
"211284_s_at"	5.81271131614633e-12	3.61467187469548e-14	-13.8131250015359	22.3943753962526	-2.42064705882353	"GRN"	"granulin"
"208562_s_at"	5.82565364646004e-12	3.63337520519959e-14	13.810268292007	22.3892509124111	1.58905882352941	"ABCC9"	"ATP binding cassette subfamily C member 9"
"200826_at"	5.83258046108838e-12	3.64836308677133e-14	-13.8079899837382	22.3851633791032	-1.44905882352941	"SNRPD2"	"small nuclear ribonucleoprotein D2 polypeptide"
"219202_at"	5.88239416240597e-12	3.69028111148651e-14	-13.801668848649	22.3738197406756	-1.392	"RHBDF2"	"rhomboid 5 homolog 2"
"203921_at"	5.89325450519851e-12	3.72207444008874e-14	-13.7969236172383	22.3653014135279	-1.74994117647059	"CHST2"	"carbohydrate sulfotransferase 2"
"203034_s_at"	5.89325450519851e-12	3.72386730244849e-14	-13.7966572730378	22.3648232203299	-1.29758823529411	"SNORA3A///RPL27A"	"small nucleolar RNA, H/ACA box 3A///ribosomal protein L27a"
"244723_at"	5.89325450519851e-12	3.75794723261678e-14	13.7916193889874	22.355776831546	4.91741176470589	"ACSM2A"	"acyl-CoA synthetase medium-chain family member 2A"
"203402_at"	5.89325450519851e-12	3.76005457418713e-14	-13.7913094166796	22.3552201363696	-1.98082352941176	"KCNAB2"	"potassium voltage-gated channel subfamily A regulatory beta subunit 2"
"227134_at"	5.89325450519851e-12	3.76126627767721e-14	-13.7911312662516	22.3549001823347	-1.48682352941176	"SYTL1"	"synaptotagmin like 1"
"211868_x_at"	5.89325450519851e-12	3.76176647885556e-14	-13.7910577415255	22.3547681326671	-2.21458823529412	"IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHD///IGHA2///IGHA1///IGH"	"immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 2 (G2m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus"
"226068_at"	5.91090209159575e-12	3.79340548121604e-14	-13.7864274623632	22.3464510611865	-2.91047058823529	"SYK"	"spleen associated tyrosine kinase"
"210146_x_at"	5.91090209159575e-12	3.79465319460468e-14	-13.7862456792049	22.3461244901764	-3.1645294117647	"LILRB2"	"leukocyte immunoglobulin like receptor B2"
"208659_at"	5.97436899799887e-12	3.84632443949813e-14	-13.7787711157258	22.3326935487809	-1.68694117647058	"CLIC1"	"chloride intracellular channel 1"
"227476_at"	6.02620594339189e-12	3.89071915503857e-14	13.772431289848	22.3212970271988	2.54829411764705	"LPGAT1"	"lysophosphatidylglycerol acyltransferase 1"
"1564077_at"	6.17277334831231e-12	3.99663788807052e-14	-13.7576015334191	22.2946225279289	-1.79911764705883	""	""
"202910_s_at"	6.31731670252414e-12	4.10177856313868e-14	-13.7432757727949	22.2688327195594	-2.06041176470588	"ADGRE5"	"adhesion G protein-coupled receptor E5"
"214501_s_at"	6.41125710116888e-12	4.17449936537013e-14	-13.7335868843853	22.2513782078909	-1.46023529411765	"H2AFY"	"H2A histone family member Y"
"230011_at"	6.68250282159156e-12	4.37218571266881e-14	-13.7081021437348	22.2054204926142	-1.39823529411764	"MEI1"	"meiotic double-stranded break formation protein 1"
"217378_x_at"	6.68250282159156e-12	4.3755574030723e-14	-13.7076778472612	22.2046547637096	-3.7844705882353	"IGKV1OR2-108"	"immunoglobulin kappa variable 1/OR2-108 (non-functional)"
"206211_at"	6.9711835305995e-12	4.57732946956602e-14	13.6828813069772	22.1598715140542	3.58123529411765	"SELE"	"selectin E"
"208561_at"	7.02360822048213e-12	4.62459800525572e-14	13.6772350991022	22.1496652618128	2.2874705882353	"ABCC9"	"ATP binding cassette subfamily C member 9"
"228771_at"	7.12118621878513e-12	4.7018714677301e-14	-13.6681316015821	22.1332024399769	-2.19276470588235	"GRK3"	"G protein-coupled receptor kinase 3"
"236782_at"	7.14538727151448e-12	4.73259034614969e-14	-13.6645553752068	22.1267327808743	-2.00717647058823	"SAMD3"	"sterile alpha motif domain containing 3"
"200966_x_at"	7.14538727151448e-12	4.7525013051875e-14	-13.6622501309948	22.1225617083207	-1.63411764705883	"ALDOA"	"aldolase, fructose-bisphosphate A"
"225358_at"	7.14538727151448e-12	4.75731203370199e-14	13.6616946480884	22.1215565425372	1.20105882352942	"DNAJC19"	"DnaJ heat shock protein family (Hsp40) member C19"
"212171_x_at"	7.14538727151448e-12	4.77012593342988e-14	13.6602178768985	22.1188841151037	1.2274705882353	"VEGFA"	"vascular endothelial growth factor A"
"218856_at"	7.18507383283327e-12	4.80976135860444e-14	-13.6556757200226	22.1106629949132	-2.27441176470588	"TNFRSF21"	"TNF receptor superfamily member 21"
"218953_s_at"	7.25122087992984e-12	4.86730327011295e-14	-13.6491496565271	22.0988472741136	-1.67876470588235	"PCYOX1L"	"prenylcysteine oxidase 1 like"
"229625_at"	7.46666802370155e-12	5.02557628298522e-14	-13.6316010873	22.0670525287952	-1.92876470588235	"GBP5"	"guanylate binding protein 5"
"209933_s_at"	7.54089245031681e-12	5.08932659198336e-14	-13.6246930094007	22.0545274507247	-2.79464705882353	"CD300A"	"CD300a molecule"
"237350_at"	7.61655997672856e-12	5.15432499568279e-14	13.6177408386338	22.0419173330804	2.94194117647059	"TTC36"	"tetratricopeptide repeat domain 36"
"221286_s_at"	7.7579751642437e-12	5.26421360024584e-14	-13.606190108834	22.0209548632274	-3.86394117647059	"MZB1"	"marginal zone B and B1 cell specific protein"
"221556_at"	7.9009744278789e-12	5.38776927456709e-14	13.5934957195989	21.9979005636238	2.66688235294118	"CDC14B"	"cell division cycle 14B"
"209827_s_at"	7.9009744278789e-12	5.39731832438977e-14	-13.5925271413344	21.996140826005	-1.55611764705882	"IL16"	"interleukin 16"
"202957_at"	7.9009744278789e-12	5.40459887704931e-14	-13.5917898460346	21.9948012224937	-2.42982352941176	"HCLS1"	"hematopoietic cell-specific Lyn substrate 1"
"201288_at"	7.91361490061664e-12	5.42771941057383e-14	-13.5894552133113	21.990559011144	-2.27129411764705	"ARHGDIB"	"Rho GDP dissociation inhibitor beta"
"221810_at"	7.98956598408858e-12	5.49442489257852e-14	13.5827764877783	21.9784200495643	1.69835294117648	"RAB15"	"RAB15, member RAS oncogene family"
"204259_at"	8.08265053188085e-12	5.58708181550707e-14	-13.5736366994862	21.961800297753	-5.57676470588235	"MMP7"	"matrix metallopeptidase 7"
"227908_at"	8.08265053188085e-12	5.5880053059917e-14	13.573546392994	21.9616360405803	1.34076470588236	"TBC1D24"	"TBC1 domain family member 24"
"229389_at"	8.28908195784356e-12	5.74588397260669e-14	-13.5583294155142	21.9339457310954	-1.60882352941177	"ATG16L2"	"autophagy related 16 like 2"
"204766_s_at"	8.32465870955216e-12	5.78577102812953e-14	-13.5545530633169	21.9270700983745	-1.82947058823529	"NUDT1"	"nudix hydrolase 1"
"217179_x_at"	8.45063567531628e-12	5.88878315920531e-14	-13.5449229675584	21.9095296466089	-4.04576470588235	"BMS1P20"	"BMS1, ribosome biogenesis factor pseudogene 20"
"213503_x_at"	8.45675043899663e-12	5.90851150927611e-14	-13.5430984669356	21.9062053525645	-2.18776470588235	"ANXA2"	"annexin A2"
"205927_s_at"	8.46181404168958e-12	5.927525885628e-14	-13.5413459229462	21.9030118320783	-2.44488235294117	"CTSE"	"cathepsin E"
"213929_at"	8.50425103716177e-12	5.98879718377997e-14	13.5357377161094	21.8927902491639	2.47588235294118	"EXPH5"	"exophilin 5"
"233090_at"	8.50425103716177e-12	6.02076320589755e-14	13.5328352522853	21.8874988698981	2.34152941176471	""	""
"204319_s_at"	8.50425103716177e-12	6.02394016640783e-14	-13.5325476567552	21.8869745157958	-2.48147058823529	"RGS10"	"regulator of G-protein signaling 10"
"201590_x_at"	8.50425103716177e-12	6.02422401683148e-14	-13.5325219686919	21.8869276800032	-2.256	"ANXA2"	"annexin A2"
"214836_x_at"	8.50425103716177e-12	6.0350240556356e-14	-13.5315455052418	21.8851472897188	-3.33311764705882	"IGK///IGKC"	"immunoglobulin kappa locus///immunoglobulin kappa constant"
"201261_x_at"	8.57849375052666e-12	6.11452016359748e-14	-13.524412927144	21.8721393466787	-2.09317647058823	"BGN"	"biglycan"
"203753_at"	8.57849375052666e-12	6.11909019241957e-14	-13.5240058008033	21.8713966919738	-1.87705882352941	"TCF4"	"transcription factor 4"
"226859_at"	8.61468990138183e-12	6.16066529755884e-14	13.5203163518279	21.8646658217613	1.74929411764706	"DNAJC25-GNG10///DNAJC25"	"DNAJC25-GNG10 readthrough///DnaJ heat shock protein family (Hsp40) member C25"
"202275_at"	8.71948240148516e-12	6.27038032300115e-14	-13.5107018266657	21.8471186813292	-1.713	"G6PD"	"glucose-6-phosphate dehydrogenase"
"208816_x_at"	8.71948240148516e-12	6.29297537020281e-14	-13.5087433038212	21.8435430395846	-2.06941176470588	"ANXA2P2"	"annexin A2 pseudogene 2"
"1555564_a_at"	8.71948240148516e-12	6.3046122853568e-14	13.5077374475149	21.8417065058144	2.88505882352942	"CFI"	"complement factor I"
"226372_at"	8.71948240148516e-12	6.31463674368054e-14	-13.5068724983215	21.8401271597056	-1.95582352941176	"CHST11"	"carbohydrate (chondroitin 4) sulfotransferase 11"
"208343_s_at"	8.71948240148516e-12	6.31534527844193e-14	13.5068114167046	21.8400156252649	2.59841176470588	"NR5A2"	"nuclear receptor subfamily 5 group A member 2"
"219010_at"	8.79405326991482e-12	6.39229792230033e-14	-13.5002191185675	21.8279758120144	-2.322	"C1orf106"	"chromosome 1 open reading frame 106"
"211621_at"	8.79405326991482e-12	6.40152391664581e-14	13.4994342476151	21.8265420575152	2.16158823529412	"AR"	"androgen receptor"
"205406_s_at"	8.92460449924034e-12	6.51288010095454e-14	-13.4900518219769	21.8093977191756	-1.58823529411764	"SPA17"	"sperm autoantigenic protein 17"
"225024_at"	8.94749773567747e-12	6.54595170419934e-14	13.4872971371767	21.8043623469927	2.35929411764706	"RPRD1B"	"regulation of nuclear pre-mRNA domain containing 1B"
"222925_at"	9.02467872193623e-12	6.61892303154354e-14	-13.4812693825624	21.7933412016783	-3.10923529411764	"DCDC2"	"doublecortin domain containing 2"
"208116_s_at"	9.04286816988944e-12	6.6488029342397e-14	13.4788208933558	21.7888632750244	2.40782352941177	"MAN1A1"	"mannosidase alpha class 1A member 1"
"1554018_at"	9.13717604313386e-12	6.73485495268943e-14	-13.4718322204511	21.7760784929261	-3.387	"GPNMB"	"glycoprotein nmb"
"216120_s_at"	9.23696806811137e-12	6.82530425151714e-14	13.4645848584623	21.7628149558421	2.10635294117647	"ATP2B2"	"ATPase plasma membrane Ca2+ transporting 2"
"212277_at"	9.50469337330209e-12	7.05490780249902e-14	13.4466228402179	21.7299180724226	1.60088235294118	"MTMR4"	"myotubularin related protein 4"
"209627_s_at"	9.50469337330209e-12	7.0737723717695e-14	-13.4451739099477	21.7272628941641	-2.03964705882353	"OSBPL3"	"oxysterol binding protein like 3"
"225898_at"	9.50469337330209e-12	7.09004104899625e-14	-13.4439275540634	21.724978755258	-1.54241176470588	"WDR54"	"WD repeat domain 54"
"210427_x_at"	9.50469337330209e-12	7.11795970358663e-14	-13.4417955321108	21.7210711108119	-2.29647058823529	"ANXA2"	"annexin A2"
"204890_s_at"	9.50469337330209e-12	7.12383460985837e-14	-13.4413479887323	21.7202507757371	-1.29647058823529	"LCK"	"LCK proto-oncogene, Src family tyrosine kinase"
"210448_s_at"	9.50469337330209e-12	7.1274335309627e-14	-13.4410740148845	21.719748578381	-2.03135294117646	"P2RX5"	"purinergic receptor P2X 5"
"228094_at"	9.5648302860384e-12	7.19002331515644e-14	-13.4363319130163	21.7110549728117	-2.16182352941176	"JAML"	"junction adhesion molecule like"
"224358_s_at"	9.63444661775153e-12	7.25997623505008e-14	-13.4310819900913	21.701427574123	-2.71641176470588	"MS4A7"	"membrane spanning 4-domains A7"
"236458_at"	9.67326934968001e-12	7.31690623756984e-14	13.4268477323037	21.693660564247	1.07305882352941	""	""
"202083_s_at"	9.67326934968001e-12	7.32461547465483e-14	-13.4262769552374	21.6926134257007	-2.32035294117647	"SEC14L1"	"SEC14 like lipid binding 1"
"244802_at"	9.68676603642798e-12	7.35255218128507e-14	13.4242137454893	21.6888280020453	2.16929411764706	""	""
"210596_at"	9.70178796574208e-12	7.39899657345436e-14	13.4208014882828	21.6825664431779	1.66452941176471	"MAGT1"	"magnesium transporter 1"
"1560754_at"	9.70178796574208e-12	7.3994432221572e-14	-13.4207687803003	21.6825064173369	-1.39811764705882	"CMTM7"	"CKLF like MARVEL transmembrane domain containing 7"
"213282_at"	9.72828868434098e-12	7.43744795620399e-14	13.417993122787	21.6774120990665	1.88341176470589	"APOOL"	"apolipoprotein O like"
"204269_at"	9.76127357834133e-12	7.48051875505261e-14	-13.4148650684933	21.6716700152457	-1.9025294117647	"PIM2"	"Pim-2 proto-oncogene, serine/threonine kinase"
"204122_at"	9.95089450488625e-12	7.64403418756694e-14	-13.4031561698749	21.6501669719687	-3.08370588235294	"TYROBP"	"TYRO protein tyrosine kinase binding protein"
"203104_at"	9.95391310516183e-12	7.66455860498058e-14	-13.4017047205887	21.6475004014546	-2.73535294117647	"CSF1R"	"colony stimulating factor 1 receptor"
"236389_x_at"	1.00229290763117e-11	7.73603305021224e-14	13.3966812329518	21.6382696112047	2.46905882352942	""	""
"201339_s_at"	1.01187648729676e-11	7.8285094490449e-14	13.3902521072417	21.6264519615775	2.0084705882353	"SCP2"	"sterol carrier protein 2"
"231701_s_at"	1.02416302983397e-11	7.9422976616297e-14	13.3824478175486	21.6121005834494	1.36829411764706	"SHMT1"	"serine hydroxymethyltransferase 1"
"1553906_s_at"	1.02727384992369e-11	7.98521053895869e-14	-13.3795344485943	21.6067414812343	-2.12911764705882	"FGD2"	"FYVE, RhoGEF and PH domain containing 2"
"226292_at"	1.02754424381671e-11	8.00610604235788e-14	13.3781216772077	21.6041423783217	1.62876470588235	"CAPN5"	"calpain 5"
"215602_at"	1.04049350519178e-11	8.12603066697556e-14	-13.3700861429042	21.5893551577476	-2.40411764705883	"FGD2"	"FYVE, RhoGEF and PH domain containing 2"
"204860_s_at"	1.04253581156757e-11	8.16104851121941e-14	-13.3677627987814	21.5850783756402	-1.63405882352941	"NAIP"	"NLR family apoptosis inhibitory protein"
"215321_at"	1.06210497019145e-11	8.35279178536555e-14	13.3552203942722	21.5619804190408	2.59941176470589	"RUNDC3B"	"RUN domain containing 3B"
"212245_at"	1.06210497019145e-11	8.35308892880332e-14	13.355201188311	21.5619450365296	1.88823529411765	"MCFD2"	"multiple coagulation factor deficiency 2"
"243146_at"	1.06478338053181e-11	8.39362847753469e-14	13.3525874752391	21.5571295072601	4.47176470588236	""	""
"214974_x_at"	1.06789230840144e-11	8.43766762193727e-14	-13.3497628215277	21.551924509493	-3.66876470588235	"CXCL5"	"C-X-C motif chemokine ligand 5"
"201008_s_at"	1.07158305013193e-11	8.48642817937128e-14	-13.3466529930627	21.5461930225843	-2.50252941176471	"TXNIP"	"thioredoxin interacting protein"
"238752_at"	1.08088272210922e-11	8.57984639040518e-14	13.34074606721	21.5353035419379	4.45805882352942	"GPLD1"	"glycosylphosphatidylinositol specific phospholipase D1"
"216237_s_at"	1.09748433466941e-11	8.73169978200624e-14	-13.331284119003	21.5178524794507	-1.88605882352941	"MCM5"	"minichromosome maintenance complex component 5"
"1552924_a_at"	1.0979670426742e-11	8.76169286851394e-14	13.3294353050345	21.5144415045475	1.23788235294118	"PITPNM2"	"phosphatidylinositol transfer protein membrane associated 2"
"220486_x_at"	1.0979670426742e-11	8.77570366069729e-14	-13.3285738929628	21.5128521134617	-1.34694117647059	"LOC101928589///TMEM164"	"uncharacterized LOC101928589///transmembrane protein 164"
"244592_at"	1.1178082599677e-11	8.9547328370526e-14	-13.3176898040222	21.4927629674295	-1.90435294117647	""	""
"216295_s_at"	1.13494096780681e-11	9.11274046396321e-14	-13.3082682627721	21.4753629392754	-1.20623529411765	"CLTA"	"clathrin light chain A"
"204197_s_at"	1.16785099369539e-11	9.39834361638723e-14	-13.2916576896639	21.4446625250135	-2.16417647058823	"RUNX3"	"runt related transcription factor 3"
"214268_s_at"	1.18870184393117e-11	9.58788318561768e-14	13.2809185974208	21.4247981158224	1.49829411764707	"MTMR4"	"myotubularin related protein 4"
"211085_s_at"	1.20401444885189e-11	9.73341355999152e-14	-13.272820329422	21.4098102330934	-1.35835294117647	"STK4"	"serine/threonine kinase 4"
"212873_at"	1.22243159534871e-11	9.90972234920405e-14	-13.2631747345328	21.3919493335192	-2.04329411764706	"ARHGAP45"	"Rho GTPase activating protein 45"
"205382_s_at"	1.22243159534871e-11	9.92701652189895e-14	-13.2622381279964	21.3902144657132	-3.24111764705882	"CFD"	"complement factor D"
"201105_at"	1.22687489690279e-11	9.98553871278909e-14	-13.2590811366667	21.384366096511	-2.38799999999999	"LGALS1"	"galectin 1"
"224451_x_at"	1.23687261756911e-11	1.00895324633896e-13	-13.2535178916024	21.374057470994	-2.43147058823529	"ARHGAP9"	"Rho GTPase activating protein 9"
"208690_s_at"	1.24022036652243e-11	1.01395245328857e-13	-13.2508644951515	21.3691395734214	-1.06776470588235	"PDLIM1"	"PDZ and LIM domain 1"
"1555906_s_at"	1.24707557225303e-11	1.02183787173179e-13	13.2467064606398	21.361431385747	1.46364705882354	"TCAIM"	"T-cell activation inhibitor, mitochondrial"
"203641_s_at"	1.28705134774276e-11	1.05694751739644e-13	13.2285853232516	21.32781633332	2.12529411764706	"COBLL1"	"cordon-bleu WH2 repeat protein like 1"
"242268_at"	1.29328688707242e-11	1.06443365191146e-13	-13.2248017192119	21.3207931597943	-2.70558823529411	"CELF2"	"CUGBP, Elav-like family member 2"
"226030_at"	1.29328989277647e-11	1.06891061947812e-13	13.2225520622173	21.3166165780076	3.76782352941177	"ACADSB"	"acyl-CoA dehydrogenase, short/branched chain"
"209682_at"	1.29328989277647e-11	1.06916695296747e-13	-13.2224235495132	21.3163779721589	-2.00688235294117	"CBLB"	"Cbl proto-oncogene B"
"208855_s_at"	1.30075734135238e-11	1.07822524665391e-13	-13.217902429377	21.3079825915183	-0.84329411764706	"STK24"	"serine/threonine kinase 24"
"239237_at"	1.30075734135238e-11	1.08009845994326e-13	-13.2169723631514	21.3062552517774	-1.75741176470588	"TRG-AS1"	"T cell receptor gamma locus antisense RNA 1"
"204528_s_at"	1.30372165882078e-11	1.08719494015305e-13	-13.2134639013267	21.2997384084711	-1.39747058823528	"NAP1L1"	"nucleosome assembly protein 1 like 1"
"218380_at"	1.30372165882078e-11	1.08732890063516e-13	-13.213397898946	21.2996157985165	-1.76758823529412	"LOC728392"	"uncharacterized LOC728392"
"235093_at"	1.30695878805514e-11	1.09241914246218e-13	13.2108961184624	21.2949679914081	1.91629411764706	"PEX13"	"peroxisomal biogenesis factor 13"
"243178_at"	1.35251983922391e-11	1.13297500935446e-13	-13.1913820803576	21.2586913541126	-1.403	""	""
"1556352_at"	1.36297850022369e-11	1.14422886438532e-13	-13.186094489492	21.2488545447949	-1.14817647058823	""	""
"213631_x_at"	1.3713359382503e-11	1.15375314420693e-13	13.1816611977954	21.2406046803912	3.28005882352942	"DHODH"	"dihydroorotate dehydrogenase (quinone)"
"237625_s_at"	1.38963808841151e-11	1.17169302013298e-13	-13.1734120725208	21.2252482483335	-4.63347058823529	""	""
"201839_s_at"	1.39414358533597e-11	1.17804176758156e-13	-13.17052390245	21.2198699190644	-3.59929411764705	"EPCAM"	"epithelial cell adhesion molecule"
"204667_at"	1.40565196068777e-11	1.19033718847451e-13	13.1649757630603	21.2095356511585	2.25494117647059	"FOXA1"	"forkhead box A1"
"235421_at"	1.40918090515856e-11	1.19590295380625e-13	-13.1624836583441	21.2048926230348	-2.34758823529412	"MAP3K8"	"mitogen-activated protein kinase kinase kinase 8"
"237390_at"	1.41741879091968e-11	1.20548648884802e-13	13.1582204249412	21.1969482356736	4.97258823529412	"ADRA1A"	"adrenoceptor alpha 1A"
"206584_at"	1.42338977668545e-11	1.21367826217718e-13	-13.1546038854467	21.1902073780547	-3.13447058823529	"LY96"	"lymphocyte antigen 96"
"213275_x_at"	1.42338977668545e-11	1.21577142334176e-13	-13.1536838184055	21.1884922389095	-1.97582352941176	"CTSB"	"cathepsin B"
"203579_s_at"	1.42356141340859e-11	1.21852170365838e-13	-13.1524773850174	21.1862431304699	-1.05070588235294	"SLC7A6"	"solute carrier family 7 member 6"
"225029_at"	1.42536283635949e-11	1.22267063603585e-13	-13.1506627153606	21.1828598093904	-1.59682352941176	"LINC01420"	"long intergenic non-protein coding RNA 1420"
"207883_s_at"	1.45894631405331e-11	1.25463324830035e-13	13.136891803063	21.1571731598343	3.89094117647059	"TFR2"	"transferrin receptor 2"
"200736_s_at"	1.45894631405331e-11	1.25681520607062e-13	-13.1359649277946	21.1554435274557	-1.94323529411764	"GPX1"	"glutathione peroxidase 1"
"225496_s_at"	1.47044216071552e-11	1.26940777294508e-13	-13.1306478833901	21.1455196228299	-2.27347058823529	"SYTL2"	"synaptotagmin like 2"
"211824_x_at"	1.47453522320104e-11	1.27563815377063e-13	-13.1280372330768	21.140645883512	-1.22258823529412	"NLRP1"	"NLR family pyrin domain containing 1"
"226722_at"	1.49109403385233e-11	1.29269057530133e-13	13.1209585205425	21.1274270938499	1.29494117647059	"FAM20C"	"family with sequence similarity 20 member C"
"211964_at"	1.49677724640579e-11	1.30297657371026e-13	-13.1167349830354	21.1195374352177	-3.23282352941176	"COL4A2"	"collagen type IV alpha 2 chain"
"200701_at"	1.49677724640579e-11	1.30309276504647e-13	-13.1166874699667	21.11944866863	-2.11270588235294	"NPC2"	"NPC intracellular cholesterol transporter 2"
"226840_at"	1.50229775567847e-11	1.31064660166187e-13	-13.1136078705121	21.1136946581624	-1.58788235294117	"H2AFY"	"H2A histone family member Y"
"228273_at"	1.50797651555391e-11	1.31835898387704e-13	-13.1104824287052	21.1078539279982	-2.91935294117647	"PRR11"	"proline rich 11"
"229669_at"	1.53542374302747e-11	1.34516318776435e-13	-13.0997645713355	21.0878165603901	-1.29005882352941	"CCDC144NL-AS1"	"CCDC144NL antisense RNA 1"
"223343_at"	1.5407684221612e-11	1.35266363536786e-13	-13.0968048112724	21.0822809686713	-3.03505882352941	"MS4A7"	"membrane spanning 4-domains A7"
"215823_x_at"	1.54327382131617e-11	1.35768579433576e-13	-13.0948324401611	21.0785915389897	-0.86694117647059	"RLIM///PABPC1"	"ring finger protein, LIM domain interacting///poly(A) binding protein cytoplasmic 1"
"235353_at"	1.63801133705824e-11	1.44402645534902e-13	-13.062050531929	21.017208364246	-1.67582352941176	"SEL1L3"	"SEL1L family member 3"
"1556665_at"	1.64416528953544e-11	1.45301357861286e-13	13.0587549024123	21.011030833736	1.22423529411765	"TTC6"	"tetratricopeptide repeat domain 6"
"220061_at"	1.64416528953544e-11	1.45641819203196e-13	13.0575118885107	21.0087005405463	2.97511764705883	"ACSM5"	"acyl-CoA synthetase medium-chain family member 5"
"1561094_a_at"	1.64416528953544e-11	1.45913272321285e-13	13.0565229629079	21.0068464678584	2.17694117647059	"SLC22A25"	"solute carrier family 22 member 25"
"225799_at"	1.64416528953544e-11	1.46148025736483e-13	-13.0556692632432	21.0052458346555	-2.87005882352941	"LOC101930489///MIR4435-2HG///LINC00152"	"uncharacterized LOC101930489///MIR4435-2 host gene///long intergenic non-protein coding RNA 152"
"211430_s_at"	1.6622858800054e-11	1.48062775228647e-13	-13.0487583870604	20.9922854117673	-4.0535294117647	"MIR8071-2///MIR8071-1///IGHV4-31///IGHM///IGHG2///IGHG1"	"microRNA 8071-2///microRNA 8071-1///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 2 (G2m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)"
"202665_s_at"	1.664777300945e-11	1.48589176563541e-13	-13.0468745732669	20.9887516557335	-1.73970588235294	"WIPF1"	"WAS/WASL interacting protein family member 1"
"220432_s_at"	1.67219629677906e-11	1.49557199657057e-13	13.043428208264	20.9822857693389	4.18276470588235	"CYP39A1"	"cytochrome P450 family 39 subfamily A member 1"
"205267_at"	1.70882342002134e-11	1.53145583138629e-13	-13.0308501573076	20.9586763539588	-4.44311764705882	"POU2AF1"	"POU class 2 associating factor 1"
"231705_at"	1.710410490611e-11	1.53600649454047e-13	13.0292767690872	20.9557218206421	1.85523529411765	"RIDA"	"reactive intermediate imine deaminase A homolog"
"203420_at"	1.74134664931966e-11	1.56697311653456e-13	13.0186958592096	20.9358457009591	1.34870588235294	"FAM8A1"	"family with sequence similarity 8 member A1"
"202664_at"	1.74493204448118e-11	1.57339094271463e-13	-13.0165299080504	20.9317754571697	-2.49847058823529	"WIPF1"	"WAS/WASL interacting protein family member 1"
"238009_at"	1.76478888245022e-11	1.59496866821527e-13	13.0093137681718	20.9182111745746	2.09394117647059	"SOX5"	"SRY-box 5"
"202460_s_at"	1.76478888245022e-11	1.59775125160103e-13	13.0083905243457	20.9164753233081	1.60605882352942	"LPIN2"	"lipin 2"
"203566_s_at"	1.76591837186902e-11	1.60200368074446e-13	13.0069827875441	20.913828363116	2.23323529411765	"AGL"	"amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase"
"215379_x_at"	1.88523460629495e-11	1.71369291143775e-13	-12.9713249739786	20.846707823139	-3.47323529411764	"IGLV1-44"	"immunoglobulin lambda variable 1-44"
"222294_s_at"	1.89129695312679e-11	1.7243214032425e-13	12.9680572169738	20.8405496904259	1.52005882352942	"RAB27A"	"RAB27A, member RAS oncogene family"
"205942_s_at"	1.89129695312679e-11	1.72612195630593e-13	12.9675056866594	20.8395102068952	2.14082352941177	"ACSM3"	"acyl-CoA synthetase medium-chain family member 3"
"228167_at"	1.89661838049518e-11	1.73444753588951e-13	-12.9649631411758	20.8347177678148	-2.83176470588235	"KLHL6"	"kelch like family member 6"
"232543_x_at"	1.90850668358091e-11	1.74880996520171e-13	-12.9606063923975	20.8265040686028	-2.36576470588234	"ARHGAP9"	"Rho GTPase activating protein 9"
"214586_at"	1.94789677247314e-11	1.78846672113675e-13	12.9487653870102	20.8041697638547	2.44576470588235	"GPR37"	"G protein-coupled receptor 37"
"214219_x_at"	1.96827064599799e-11	1.81096007913733e-13	-12.9421686941839	20.7917204211247	-1.74670588235294	"MAP4K1"	"mitogen-activated protein kinase kinase kinase kinase 1"
"203124_s_at"	1.96827064599799e-11	1.81437294116687e-13	12.9411751687917	20.789845010289	1.33782352941177	"SLC11A2"	"solute carrier family 11 member 2"
"211612_s_at"	1.98670904745400e-11	1.83500332686652e-13	12.9352100744149	20.7785827911686	1.50311764705883	"IL13RA1"	"interleukin 13 receptor subunit alpha 1"
"215121_x_at"	1.99555908552755e-11	1.84754474278891e-13	-12.931617478322	20.7717979830313	-3.50305882352941	"CYAT1///IGLV1-44///IGLC1"	"immunoglobulin lambda light chain-like///immunoglobulin lambda variable 1-44///immunoglobulin lambda constant 1"
